1.79257	2.21771	44.8601	3.33799	0.336507	2.39205	0.113473	8.28317	1.48997	1.56216	9.93438	1.23943	26.0217	2.42987	3.76625	0.329073	11.6165	0	0.273916	0.64277	1.25716	34.6052	0.544193	18.5182	11.9995	39.4079
2.11618	5.69107	0.446378	2.25888	1.54978	3.49705	1.8331	2.67606	1.98865	2.50697	3.81997	2.30946	6.96867	1.44686	1.28124	0.200183	3.13355	0.624237	1.21168	0.977616	0.695317	2.8809	0.308981	2.93114	0.978343	1.29913
0.0396205	0.081323	0.052173	0.237885	0.0217518	0.0633856	0.0361015	1.50425	0.101551	0.0366171	0.272999	5.64529	0.319149	8.02966	0.291349	0.492743	0.217083	0.276024	0.156617	0.0582614	1.01971	0.128141	0.262658	11.403	0.0882051	0.0720823
0.0434028	1.52326	2.30221	6.6621	4.40836	0.94201	0.334924	1.49325	0.600252	3.6258	0.541481	23.2936	1.77425	6.013	1.76162	8.17832	10.1923	3.57711	0.480776	2.39143	1.60714	8.67717	1.37836	1.67849	7.66111	2.48124
17.1209	20.8675	17.6219	20.4909	18.2671	210.53	136.245	52.6022	10.7594	57.4149	26.0584	127.53	7.81061	5.86503	3.42305	5.72761	4.93694	1.68056	104.53	35.951	3.43553	6.3527	1.53523	2.9408	0.591618	3.24708
0.101697	33.9807	7.89893	3.61759	5.90727	2.71877	0.105961	0.0333398	1.08664	1.53524	0	0	2.35199	0.359265	3.89296	13.3123	0.9603	0.0492533	0.0100843	0	0.220898	0.0110045	2.57712	0	0.214307	0.123838
8.54015	7.50824	16.7215	11.0588	13.5473	8.27553	4.93061	7.34228	12.1512	5.67438	7.70776	11.6898	5.27239	17.1608	39.9407	8.71534	30.1671	18.9684	20.7676	29.4219	24.4251	62.2792	5.52891	17.5443	19.5279	5.86949
34.1861	133.337	21.0012	14.9996	16.7692	17.5006	10.057	51.4395	98.6796	24.632	12.9318	1.20581	39.8696	5.67378	1.25309	0.311892	0.402372	0.0885274	0.435382	0.728837	1.46694	0.623491	16.3337	9.34812	0.407269	1.06885
12.3564	30.1118	0.422634	2.46062	2.87793	3.33585	18.3316	0.553951	18.4867	17.3865	3.58512	3.96835	2.32309	0.476113	0.102408	0.257854	0.191509	0.181444	0.542077	3.9293	0.12446	0.487036	2.45497	0.688651	0.169309	0.0195653
0	3.1014	0.52008	0.624749	3.73548	0.000164521	6.2336e-05	0.129092	0.0863593	0.437128	0.000177052	0	8.33863	1.1909	16.3245	13.8501	231.693	0	0.644357	0	0.0226871	34.6989	0	0	0.982183	92.2444
4.86016	4.74349	12.7531	7.32761	3.51507	16.0321	2.54997	29.2518	3.50914	16.7157	8.79926	53.3167	7.42377	3.68598	2.28509	10.6351	171.113	3.50376	21.241	0.393985	3.44298	4.19716	2.61272	20.3955	114.296	6.25531
0	0.000955382	0	0	0.000520289	0.00303715	0.00115095	0.224751	0.00199453	0	0	0.000422886	24.3811	1.38161	0	0	0	0	0	0	0	0.178292	0	0	0.0305987	110.733
17.8724	40.0425	2.95045	3.71191	20.8377	2.85271	20.3779	4.01619	27.2578	11.3326	2.2214	10.6968	15.1523	2.5528	1.44109	0.824954	3.12437	0.588874	1.24643	0.960088	1.10066	1.55881	4.71638	3.78583	0.660511	0.978551
6.98129	7.91168	12.7291	10.5398	5.38842	12.7675	2.65934	23.0474	4.94961	5.78812	21.8921	16.7014	12.177	5.4585	4.04369	1.11421	7.53222	1.19453	3.35551	1.56598	6.1867	7.90968	1.52679	9.08497	5.36874	32.1706
5.57873	11.535	33.5955	20.0117	17.3221	37.2186	6.15535	19.2062	13.0016	20.0457	16.856	18.3796	69.8863	3.8349	0	0.730125	0	0	0.039936	0	9.06819	3.89562	0	0	0	92.2095
0.800146	2.97284	0.363896	0.164427	0.10156	0.147369	0.452078	0.531403	0.568322	0.0618566	0.158744	0.122876	5.5313	0.026505	0	0.12429	0.0213221	0	0	0.0256915	0	0.0251855	0.0768773	0.453551	0	0.467196
25.0026	54.4392	85.6132	41.8451	38.8837	23.3078	12.0937	38.815	34.7185	20.1532	37.5344	57.8534	277.487	90.7599	211.297	247.141	169.994	142.44	123.15	55.4182	126.259	237.413	7.05922	69.4671	240.518	479.819
20.3766	81.6873	6.26243	8.94993	9.47495	5.41408	2.17375	15.6806	9.80882	2.5036	5.831	64.2502	24.8894	23.848	382.915	11.1015	4.19411	20.8696	51.7273	30.2374	45.5753	177.076	1.03651	1.09473	16.0825	71.2133
29.0123	79.1888	51.127	43.7557	42.352	27.8543	8.0423	60.1234	35.7947	18.3692	66.4854	151.313	36.8184	5.52696	6.31119	7.50777	48.9805	1.63522	4.20845	0.880095	6.71661	93.416	2.64232	29.1491	108.072	9.76934
11.6628	6.84781	0.482197	10.4807	11.0583	5.40943	1.49931	4.43566	12.1428	18.4902	3.59421	1.08523	8.36773	0.473993	0.186236	6.73426	0.471108	4.31571	7.72846	0.0182515	1.21358	5.86645	3.88454	0.151326	0.0896588	3.1063
0.513717	3.10644	0	1.14735	0.719864	0.458322	1.09875	0.437305	0.468557	1.59326	1.42101	1.39918	1.295	1.69536	0.793807	0.87199	0.397266	0.309592	0.636908	0.581891	0.763402	0.208204	6.06685	4.74983	0.131514	1.2069
0.60123	1.87901	1.18057	0.501082	2.37536	1.62535	0.884551	1.74792	0.895402	0.586601	0.773467	0.59635	2.0697	2.33514	1.47122	4.47981	1.08827	0.957682	3.51876	1.01681	2.4969	2.63086	0.469959	1.22193	1.80032	3.37263
0.212604	0.0489875	0.212057	0.00106008	0.00036335	0.0376293	0	1.67147	0.00996977	0.000490198	0.000456548	0.126269	5.66132	0.551781	0.0367318	0.38749	0.0317059	0	0	0	0.0267764	0.205927	0	0	0	0.117606
19.327	29.2451	3.54786	4.23211	14.6676	2.97155	2.85149	5.61242	17.8068	14.0219	5.24488	1.01527	12.7692	1.1165	0	0.189998	0.279039	0.114805	0	0.644489	0	0	3.32006	7.25942	0	0.422974
14.5895	37.363	11.5115	38.1199	15.5446	41.6921	12.1975	59.2359	9.41895	41.4891	51.4896	25.7806	18.1399	11.9813	22.4035	13.877	12.6764	6.40827	17.7813	11.339	26.9407	28.9098	5.71029	25.8342	9.50408	17.9188
41.6743	103.044	58.9711	39.3378	197.724	84.6523	34.4846	47.8596	50.9445	23.9895	25.5387	21.3342	57.2951	6.73314	15.8487	19.0887	6.90966	20.383	14.8656	5.99631	10.1526	11.7555	0.795607	4.34536	13.9396	6.33487
12.5483	25.6479	73.5685	19.7594	15.1634	45.6307	23.2557	43.9964	18.7037	38.2328	46.1885	16.6816	17.2337	38.7464	35.5917	21.6245	21.7552	6.92877	21.6568	26.6599	94.6872	53.5238	18.9878	34.9122	26.8947	24.8796
52.9677	132.678	121.088	39.4761	53.2714	65.4162	43.4858	121.842	50.096	57.1706	83.496	38.3333	30.839	50.8477	12.4703	23.4446	16.5608	6.97244	15.3702	23.0991	18.8888	14.3231	30.0945	89.8259	15.88	9.05587
0.000892197	0.0446931	0	0	0	0.00143186	0	0.0010228	0.000752241	0	0.791077	0.00039874	22.3996	2.00633	0.299051	0.40768	0.0860801	0.416093	0.442819	1.14086	1.12503	3.07577	0	0.71413	0.292294	143.874
45.5824	17.957	4.77101	10.416	19.9435	11.7624	11.0166	10.2238	46.4132	5.24942	12.8214	11.1323	12.4247	18.6103	69.9264	9.14221	15.2357	12.6682	34.7326	13.9794	25.2039	48.0353	5.99541	11.615	11.2965	14.7782
199.403	140.389	179.176	191.188	152.572	73.7696	54.0842	215.856	177.155	43.649	83.6138	88.0983	96.7449	161.414	220.362	25.3589	172.815	169.241	133.691	63.9622	413.018	287.482	35.2916	93.3242	107.977	29.1369
1.66036	0.409133	0.616111	8.03078	0.961303	4.51619	0.793061	0.427729	4.45239	0.217054	0.677096	0.00956517	2.71172	0.809115	1.84838	0.350842	1.88824	0.163409	0.243155	0.346798	3.1326	6.8609	0.876821	10.1868	1.13283	0.252198
0.293415	1.22058	1.50567	0.303954	0.12481	2.32948	0.0995039	0.582822	1.32797	0.397802	0.0562753	0.732939	4.58361	2.06468	3.278	21.4812	1.37783	0.988355	98.8418	0.191175	1.36817	5.32485	0.834067	0.170506	0.548809	0.478023
0.725142	1.04287	0.0329267	1.4843	13.2583	12.6656	0.00744869	56.6265	0.152287	8.30159	0.105578	12.6049	66.4265	0.964156	0.0162838	0.0102555	8.92685	3.91372	48.9586	0.0424648	14.9977	0.210748	0.230286	0	3.15676	0.013994
1.15715	0.5597	0.0689273	1.50511	1.38074	0.150224	0.0636091	1.17526	1.22156	1.88037	0.40563	0.0486392	27.3758	0.216644	0	0.138397	0	0	0	0	0.93759	0.293923	0.201268	0	0	2.91979
7.61807	1.88353	0.306152	1.06661	2.08069	2.07174	0.0758794	2.76611	3.02661	2.77267	1.7755	0.0147925	1.13899	1.17686	2.4241	0.417719	0.209165	1.10473	2.39394	0.0930903	24.0969	2.14432	2.59939	1.10345	0.11502	1.9082
0.101974	0.500573	0	0	17.9415	0	2.90471	0	36.7307	5.89682	0	14.1612	13.8243	0.181554	0.479925	0	0.0783521	17.2304	0	4.07245	0.51342	60.1358	7.57102	0.0372406	24.5894	7.31564
4.35187	2.67399	0	0.858616	0.493114	22.1856	0.168867	2.28383	0.289553	0.278572	7.32496	0.133192	0.241024	6.85444	3.99783	0.875401	0.192797	0.0754309	4.96889	0.474517	5.63521	0.56898	0.116751	2.11978	0.369305	0.498539
1.89037	14.971	0.116533	3.49234	15.4067	0.590001	1.63307	4.70554	13.8667	11.1391	11.5112	17.3327	5.07706	2.68141	19.75	0.0314822	15.1431	15.1913	0.45507	2.46272	22.8071	34.4536	5.40774	1.07188	35.5204	2.78638
0.043868	0.304717	0	0	0.0240377	0.210045	0.00261826	0.150981	0.56563	0	0	0.904691	1.11488	0.065236	0	0	0	0.0369604	0.124904	0	0.461693	0.0495613	0.648427	0.00891504	3.18034	0.0209121
0	0	0	0.00933538	0.00383801	0	0	0	0	0	0.0361564	0	0.0284285	0	0	0	0	0	0	0	0.063797	0.736639	0	2.74928	0.0394954	1.29986
15.186	17.0787	36.1538	6.42614	9.50188	4.13741	3.309	6.81215	27.2499	6.41891	11.7597	9.43543	116.956	12.0629	14.1299	8.27349	10.4443	3.55948	12.3735	3.69032	8.94037	25.4779	10.7405	17.1932	6.79753	33.7851
14.9374	13.1795	8.11423	7.67239	6.91963	1.83333	3.50032	2.5413	24.59	8.08772	6.2671	4.23608	18.2872	0.956579	0.5901	1.23891	0.842271	0.373644	0.471765	0.491053	0.800639	1.43739	2.40796	6.05336	0.40519	3.23579
0	0.0929557	0	0	0	0.0266285	0	0.720068	0	0.00769755	0	0	1.13068	0.20491	0	0	0	0	0	0	0.492212	0.108145	0	0.0574955	0	0.0149522
39.8623	4.76017	0.351194	4.30886	2.76052	0	0	5.82609	19.6982	3.01849	1.39349	0	6.03791	0.953547	0.0385876	2.03783	0.533608	0.117035	0	0.28045	0.112101	0.0394205	3.57628	1.87652	0.139376	0
3.69701	9.18672	113.024	2.80893	4.18179	2.86431	0.893263	12.5261	5.33538	7.53734	1.1401	0.0323071	7.22981	1.81562	11.2148	443.87	5.94949	1.28735	6.21773	0.429499	5.40874	9.94149	7.57419	1.18903	1.57573	73.4901
43.8475	23.4649	84.5047	52.4546	182.916	6.28229	8.88658	9.16463	100.35	14.8879	6.88851	14.2252	80.7965	14.9088	8.05751	128.46	12.1503	9.38445	6.88687	3.54039	12.8566	15.0828	13.7964	26.5043	5.06513	33.0742
2.14461	3.04131	10.7584	0.716992	5.5199	1.14595	0.0403544	0.0470339	0.854622	0.30432	0.106013	0.00456952	28.0722	1.37866	8.29612	22.6676	0.749749	1.78256	6.5036	0.247844	8.21117	0.158714	2.35361	0.407179	0.113748	0.208411
1.88668	2.32632	4.66193	4.15334	2.24429	1.3209	0.833713	1.67167	1.85074	1.44976	2.92174	2.13249	14.5851	2.18936	1.64356	1.54704	1.52981	1.06871	1.21967	0.70271	1.26692	5.20842	0	1.58141	1.70516	4.6874
15.1183	33.334	74.1417	7.25506	14.4042	4.8804	5.26826	8.68829	20.7654	4.08124	6.51688	10.0327	179.024	4.8235	5.6137	2.33806	5.27241	1.6621	2.53706	1.00241	10.3099	17.5789	1.17882	20.0717	5.91718	3.98913
0	0	0.127661	1.18318	0	0.466581	0	0	0.042508	0.0294079	0	0	0.101268	0.159195	0	0.276488	35.6889	0	0	0	0	0	0	0	0	0.126617
1.91918	2.13522	14.2801	2.6641	0.564918	0.778008	0.367971	2.34416	1.21002	1.32673	4.6705	0.191426	4.22972	1.18749	0.79339	1.58793	2.75997	0.149324	0.327324	0.260086	0.809067	4.20584	0.36143	7.5243	2.64691	6.14252
4.90274	27.6413	3.02813	3.0731	11.4584	6.49195	11.7105	5.36101	12.8947	13.2827	1.01342	0.964948	6.40525	15.7405	6.15597	2.82297	0.96769	2.41898	6.86705	4.74979	13.2936	3.4754	14.3499	8.96351	1.81083	1.82443
4.86153	8.6145	2.60269	9.81022	3.33704	3.89866	4.00965	7.58356	5.19788	6.22627	9.51032	6.61791	11.3484	6.57365	4.60992	2.43248	3.14482	1.63839	3.11071	1.05803	3.15216	5.22409	3.39294	3.88777	2.1439	6.31722
9.08978	5.86344	6.48406	16.1334	6.67703	7.25909	2.29626	17.1746	9.81308	6.05862	20.6563	9.44394	11.1555	10.7117	14.8669	7.59239	16.8061	4.24338	13.2564	7.0415	20.7585	27.0296	3.68404	17.8135	19.6403	3.74937
0.898424	1.30937	0	0.0578943	0.0948643	0.00569084	0.00863094	0	0.29875	0.0986934	0	0.00792358	0.595514	0.209831	0.0170162	0.40723	0.110091	0.0387849	0.0396868	0.0887445	0.0248563	0.0173246	1.57722	2.51093	0.0460105	0.233977
2.59742	2.63354	3.63511	10.9554	0.937119	1.6214	1.27541	1.37559	28.7924	105.825	11.6771	0.00304309	9.91168	7.17695	5.84637	19.9534	1.95039	1.82811	1.9895	0.221509	7.08785	17.7142	4.09201	1.62588	0.475747	1.51838
0.0872512	0.0631618	0.0186532	0.125857	0.0914453	0	0.0143163	0.0215977	0.123848	0.0611141	0	0	0.0957883	0.0260859	0.0412516	0.0153142	0	0	0	0.0126774	0	0.0247727	0.570546	0.121646	0	0.0456738
0.732834	4.04639	1.73058	3.56241	0.0536491	16.2476	3.35018	31.8148	5.86316	0.909726	0.144354	5.87317	1.72762	2.6542	8.49157	11.2294	8.63605	0.120642	1.26838	0.124147	32.3954	3.48043	0.636425	1.62902	8.06152	0.762432
0	1.26618	2.46083	0.318829	0.0385368	0.179659	0	0	0.0958841	1.52113e-160	0	0	0.00681232	0.184862	0.132631	1.1946	0.0686396	0.0403126	1.96064	0.0138383	0.00969047	0.695286	0.396316	0.0242727	0.0119528	0.50148
0.122439	4.5709	0	0.928001	0	0	1.42004	0	1.01014	12.5728	0	0.110267	0.365647	0.269837	0	0	0	0.0381545	0	0	0.21963	0	0.782438	0.0369416	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.131738	0	0	0.18587	0	0.101371	0	0	0.110222	0	0	0.679641	0.0616211
0.119778	0.0304319	0.0172073	0.203978	0.160794	0.133386	0.0531957	0.00720407	0.106735	0.897831	0.74374	0.0921406	5.3081	0.0618669	0	0	0	0	0	0	0	0	0	0.0774207	0	2.94348
0.155565	0.800606	0.0946364	0.209922	0.0743711	0	0.699095	0.926523	0.229422	5.3721	0.820312	0	66.6284	3.12739	0	0.111036	0.0254123	0.133926	0.0275323	0	0	0.0900715	0	0.324549	0.0531013	157.87
4.38829	14.234	10.7681	4.52178	3.36728	5.85248	5.40384	4.57555	11.3963	5.18432	4.78021	21.9854	66.376	17.7973	16.5627	21.6155	21.6698	8.1253	14.304	8.70182	21.6377	26.8113	3.38598	13.1807	23.3303	66.8438
0.00795534	0.0451883	0	0.0352108	0.208028	0	0.0943973	0.477156	0.191296	0	0.0891767	0	0.681021	0.0256131	0.0238625	0.06006	0.061814	0.108668	0.0446258	0	0.104271	0.0243371	0	0.0175296	0.0215279	0.300988
0	0	0	0	0	0	0	0	0	0	0	0	0.538796	0.0170722	0	0	0	0	0.0148625	0	0.0232135	0	0	0	0	0
173.323	464.401	63.858	50.7314	297.435	55.8059	76.0266	206.584	835.98	80.4246	34.5661	20.2071	272.72	87.7082	34.7905	42.7305	19.9032	21.0782	43.2687	31.3567	36.7313	36.8837	60.193	435.922	11.1887	15.165
0.0315611	0.0159159	0	0.0105173	0	0	0.00957628	820.928	0.285321	0	2.60501	0	0	0	0	0	0	0	0	0	23.2445	0	0	0	0	0
5.11972	67.1626	12.7633	10.3041	13.3975	23.8425	17.9834	26.5826	7.21485	11.2961	30.7392	11.0833	22.3576	25.3136	18.7562	24.4301	13.6685	8.62917	27.8085	19.9167	35.3431	15.7512	3.79521	11.1019	14.5212	116.217
10.6586	8.54911	14.7239	22.7359	15.7794	9.29923	6.82652	62.7417	23.9196	21.0862	27.0959	13.9774	10.5263	5.69715	3.2162	0.168615	0.972168	0.244058	1.07811	0.919957	1.87279	2.46094	0.666773	3.68399	1.6445	9.35942
3.82756	2.83833	0.123678	1.31752	0.494943	0.240402	0.114201	18.9109	3.63521	0.418001	1.45591	0.0334664	2.10819	0.260967	0.0810623	0	0.244928	0	0.0757575	0.0422003	0.767981	0.371884	0.316265	9.83325	0.6032	0
0.340941	16.1552	0.185501	0.255058	0.130029	0.431033	0.531814	1.90351	0.360272	0.227028	0.243353	0.000132008	2.13524	1.05762	0.00271027	0.0997833	0.0281167	0	0.924915	0.159414	0.941091	0.627612	0.146782	0.20558	0	0.0880814
3.39528	3.72466	3.2792	5.07076	2.35969	4.95494	2.5502	16.7871	4.8821	4.51531	26.4704	4.52967	9.67641	4.13062	11.7865	13.1117	10.6445	3.38143	5.68335	2.65631	8.78097	18.0214	1.17704	14.6375	6.47903	3.7619
5.13756	8.45309	11.1104	8.11426	4.60741	6.64635	6.45886	16.5569	6.51125	6.72042	7.82101	10.0594	10.9376	9.06259	19.2902	15.5413	26.194	8.67635	56.2561	3.48845	26.2577	24.5505	2.07957	23.5064	13.3526	8.76236
1.95324	6.12559	0	0.0224162	3.88595	0.402809	1.47604	0.0340679	0.958078	1.01097	0	0	0.0571546	31.327	1.96075	0.42697	0.282474	1.05254	12.9747	10.645	0.290182	0.357054	4.30931	0.376996	0.221352	0.368267
5.01973	3.52895	7.53122	0.893354	0.5981	0.806494	0.162065	2.12517	9.66719	1.1199	0.721247	0.16043	25.5624	5.63581	1.84824	12.4561	1.5669	0.926101	8.21066	0.465525	3.22898	26.8112	4.27381	1.27814	0.713201	3.40138
10.4333	7.90138	3.76374	13.0772	17.1972	7.62105	2.4029	13.2737	7.17618	7.75604	11.8377	7.08227	3.75446	10.1167	5.74681	8.28714	7.26759	6.15647	24.4499	2.59229	31.9941	50.5498	6.62726	6.35244	5.78336	2.7432
13.9965	25.1713	22.7628	12.6952	10.3798	7.93613	8.94678	5.23896	17.8895	17.486	12.494	23.6287	15.6996	20.3156	20.1909	15.448	19.8002	10.0026	14.2086	7.07752	10.2796	27.8544	5.69282	21.5967	14.7226	11.0316
72.6357	186.782	201.313	72.9879	85.1453	63.552	22.2481	71.7796	133.15	50.1616	86.7748	19.828	177.72	11.9438	7.41393	10.3109	3.12723	2.50026	4.95912	3.07056	4.54159	6.031	9.54257	27.0138	1.933	13.8638
54.0064	87.1445	253.243	76.336	53.5504	66.5221	51.2184	113.31	96.9486	55.8284	94.3403	64.9719	94.2266	11.3705	5.10905	7.39139	8.0107	5.22927	22.3167	9.73687	8.10081	14.1305	2.18443	12.6492	3.07606	9.20268
0.0851302	0.0847013	0.0054985	0.19451	0.047277	0.00222523	0.00759013	0.00635904	0.132046	0.0180025	0.00957935	0.00557704	17.7296	0.081857	0	0	0	0	0	0	0	0	0	0	0.0114673	7.44923
69.2364	9.31348	2.55227	2.5752	4.12432	1.29086	0.850463	4.90048	32.1901	5.43344	3.6964	0.243812	5.69568	0.591129	2.09338	1.37813	0.124735	0.0549249	0.0843154	0.0188509	1.99314	0.874135	0.710714	3.29116	0.0733086	0.108732
10.3958	0.795211	0.519234	2.40681	20.1567	0.190309	0.17241	0.093656	9.00811	0.771547	0.25605	0.0165407	2.47901	1.81548	0.209609	3.11318	0.642254	0.637144	0.149168	0.0518059	0.499848	0.971244	0.833326	0.980995	0.218713	0.101115
0.455978	0.795862	6.15838	0.0832415	0.437013	0.516783	3.26585	0.207714	1.2034	0.849554	0.215002	0.015752	1.18304	0.0735087	0.402113	30.7053	0.161284	0.345898	0.865904	0.0094587	0.127624	0.0792933	0.0098242	0.613614	0.0983007	0.0767749
0.000202054	0.000204004	0.26291	0.000135073	0	0	0	0.0190749	0.0599865	0	0.0010471	9.03183e-05	1.17254	7.59072	0.00776246	1.8089	0.0200876	0	0	0	1.70109	0.0079025	0	0.0170511	0.0699607	0.00889437
22.1998	8.79594	0.626438	3.35537	22.9928	2.4549	2.80379	0.743022	11.2823	12.6626	0.776831	3.2504	2.23899	4.91138	0.638747	0.398259	3.49482	1.52964	1.57053	0.572215	0.565702	0.853764	9.17377	3.75944	0.64541	0.314175
3.57011	4.34882	0.990834	0.979329	4.60142	1.16936	1.74828	0.869204	9.53733	1.97228	1.00142	2.17165	4.62761	0.90656	1.92865	1.24234	0.341862	0.214096	0.509401	0.633788	0.141488	1.76641	1.80495	0.74815	0.261936	0.353191
0.00412493	0.235319	0	0.0892073	0.00113384	0.00330902	0.495182	0.00236455	0.231507	1.75683	0.0142453	0.158174	9.91197	0.0632562	0	0	0.012722	0	0.0137659	0.0614483	0	0.0150197	0.0461564	0.0540473	0.0132922	0.371736
0.211301	0.0916063	0.164704	0.102984	0.020158	0	0.013378	0.0252636	0.376032	0.0135955	0.0759889	0.00655221	0.0373088	0.0666803	0	0.0391296	0	0	0	0	0	0	0.194522	0.0911666	0	0
0.136484	0.986318	4.10525	1.84366	0.0117617	0.478373	0.973654	16.1241	2.03205	4.88614	0	0.00477785	2.96772	2.38483	2.53087	1.92422	3.8976	0	0.216284	0.267744	2.83556	4.83887	0.0268837	0.0125321	3.31174	0.225834
5.1962	108.828	23.6282	5.50315	3.32682	9.5493	11.93	14.2609	128.062	6.5153	10.8075	23.0241	31.3136	11.0914	11.132	19.3259	20.3845	1.04699	15.6591	25.6656	16.6417	11.1856	3.28758	15.0294	6.8806	14.6518
17.2093	35.9298	35.8996	25.7952	17.7377	36.1535	14.0982	39.5691	28.2196	26.7701	33.7122	31.755	78.1972	19.0142	14.0894	14.2454	9.34694	2.29918	28.8199	11.5249	14.4037	17.546	6.79099	16.3551	8.77911	26.7467
0	0	0	0	0	0	0	0	0.0429505	0	0	0	1.49299	0.0404201	0	0	0	0	0	0	0	0	0	0	0	1.4246
0.816808	0.535704	0.18476	5.37699	0.124702	4.31378	1.53934	0.670405	0.304641	5.81657	2.18538	1.48694	0.282613	1.64273	0.140062	0.175094	1.74233	0.211029	2.28188	0.553875	1.59781	0.393798	5.18525	3.17848	1.10006	0
2.30336	10.0885	4.15113	4.32263	1.94435	1.33428	1.19867	3.25061	2.94839	5.4584	5.44252	11.9074	26.1388	6.37346	5.1789	15.4502	7.77714	1.89254	4.36696	1.94175	5.03716	6.28962	3.56773	8.40117	6.98744	5.15636
0.000307412	0.856472	5.11226	0.7359	0.000112703	0.000493455	0.000560901	0.000117464	1.20547	0.303741	0.00053104	0.0433166	1.36655	0.0367691	0.986035	21.9125	0.282209	0.112574	4.56905	0.0644503	0.0379937	0.614773	0.255338	0.0561723	0.38484	1.8222
1.02151	1.86499	0.119499	0.0889773	0.282248	0.0622985	0.0686004	0.0744511	1.10876	0.447491	0.0191295	0.0121625	0.776912	0.503906	0.101343	0.127645	0.0874264	0.0279828	0.0257798	0.0864879	0.18839	0.186041	2.16253	2.85039	0.0415152	0.158369
8.07652	12.4271	4.88696	13.3609	7.43645	6.91981	8.60803	14.5023	6.6025	14.1115	18.0139	28.8404	6.63362	9.09923	10.0422	5.44766	6.94026	12.6175	11.1045	13.2432	7.9879	11.532	3.11488	14.315	3.65389	11.2672
10.4492	30.5877	34.8502	7.39111	10.7163	14.6107	7.02988	13.7147	15.6229	8.6272	14.5901	5.14238	24.2628	0.573317	0.0971119	0.183311	0.617921	0.958163	0.113514	0.202098	0.141436	0.964917	2.23319	2.46641	0.131418	0.514237
5.15963	11.164	0.151503	0.978026	1.37098	0.0130201	2.1029	0.372792	5.49741	4.54241	0.297397	0.103145	2.94741	6.72644	4.2193	4.07926	3.77327	1.07456	6.34594	1.82367	5.14294	6.1328	1.94392	7.80167	3.24617	15.4575
0.000375693	0.0390457	0.0250682	0.00100459	0	0.351698	0.000228493	10.6751	0.109844	0.215664	0	0.0405828	27.4141	5.81519	0	0.732067	0	0.0257831	0.0194318	0.0731686	2.14444	1.99012	0	0	0.0562835	411.039
0	0.00351805	0	0	0	0	0.00635354	0	0	0	0	0.0692063	3.67382	0.90842	0.138521	0	0	0	0.07308	0	0	0	0	0	0	64.05
187.836	145.195	2.59821	10.2163	37.0381	5.63837	19.0393	22.7487	185.031	37.0828	2.00996	1.57591	115.965	78.4998	11.691	48.1547	5.31329	8.42163	9.45264	11.1319	28.8913	6.48619	154.557	215.606	1.4951	9.09515
0	0	0	0	0	0	0	0	0.0823027	0	0	0	0.387715	2009.75	0.174054	0	0.0754463	0	0	0	0.125279	0.0893934	0.523567	0	0	0.20017
